session_id,date,subject,subject_b,device_mode,metric,electrode,roles,run,trial_idx,a_state,b_state,b_direction,speed_intent,steer_intent,steer_direction,clean_switch,is_blink,latency_ms,mean_cmd_lin,moving_time_ratio,speed_active,mean_alpha,mean_tbr,mean_ei,blink_count
W_s7_alpha_single_2026-08-18_1787041241,2026-08-18,W,,single,alpha,,steering,1,17,rest,rest,right,0.450715,0.512715,-1,,1,0.822744,,,,570.68941,9.222377,0.15242,5.0
W_s7_alpha_single_2026-08-18_1787041241,2026-08-18,W,,single,alpha,,steering,1,18,rest,attention,right,0.621694,0.562595,1,1,1,0.738842,,,,3653.985411,2.363572,0.467229,2.0
W_s7_alpha_single_2026-08-18_1787041241,2026-08-18,W,,single,alpha,,steering,1,19,rest,rest,left,0.251236,0.501787,1,,1,0.72655,,,,871.737067,3.261733,0.280797,4.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,0,rest,attention,left,0.755225,0.583447,-1,0,1,0.715316,,,,69.991427,1.22857,0.599138,2.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,1,rest,rest,right,0.0,0.5,-1,,1,0.785977,,,,53581.846927,52.454785,0.058361,7.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,2,rest,attention,right,0.11293,0.5,-1,1,1,0.772791,,,,27375.231545,3.331426,0.310109,2.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,3,rest,rest,left,0.376954,0.51453,-1,,1,0.813079,,,,1365.628762,2.98016,0.764852,5.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,4,rest,attention,left,0.620386,0.59719,-1,1,0,0.767872,,,,9.937699,1.548473,0.543398,0.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,5,rest,rest,right,0.433454,0.555008,1,,1,0.713442,,,,4361.76353,6.777383,0.604111,5.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,6,rest,attention,right,0.5437,0.542808,1,1,1,0.803286,,,,1870.871729,1.662208,0.50068,2.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,7,rest,rest,left,0.184022,0.500519,1,,1,0.810436,,,,2542.158032,10.201992,0.54701,4.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,8,rest,attention,left,0.087246,0.502171,-1,0,1,0.760308,,,,13478.887195,2.491966,0.348223,3.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,9,rest,rest,right,0.338957,0.515653,1,,1,0.752209,,,,2196.728541,2.091268,0.626116,1.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,10,rest,attention,right,0.592844,0.555119,1,1,0,0.777095,,,,90.7284,1.59695,0.477445,0.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,11,rest,rest,left,0.255954,0.517946,-1,,1,0.824333,,,,2116.168339,28.364675,0.831864,3.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,12,rest,attention,left,0.579745,0.541493,-1,1,1,0.785846,,,,2613.018978,1.622814,0.543929,2.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,13,rest,rest,right,0.292095,0.509177,-1,,1,0.762302,,,,130.539332,2.512444,0.548852,2.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,14,rest,attention,right,0.116408,0.501701,1,1,1,0.758907,,,,12.629249,2.702085,0.337677,1.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,15,rest,rest,left,0.255938,0.508616,-1,,1,0.822077,,,,913.148549,3.572227,0.346998,2.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,16,rest,attention,left,0.034516,0.5,-1,1,1,0.788868,,,,17.653164,2.916799,0.271181,1.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,17,rest,rest,right,0.127578,0.504858,-1,,1,0.752023,,,,146.032642,3.307653,0.398717,1.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,18,rest,attention,right,0.668613,0.587205,1,0,1,0.78786,,,,71.424339,1.374189,0.553734,1.0
W_s8_tbr_single_2026-08-18_1787042889,2026-08-18,W,,single,tbr,,steering,1,19,rest,rest,left,0.053478,0.5,1,,1,0.765923,,,,6549.199312,5.452686,0.289601,6.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,0,rest,attention,left,0.702174,0.562681,1,0,1,0.791974,,,,1200.078778,1.928989,0.565595,3.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,1,rest,rest,right,0.421205,0.505556,1,,1,0.737256,,,,28032.446952,10.153495,0.391766,4.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,2,rest,attention,right,0.368444,0.5,1,1,1,0.747079,,,,310.967532,2.341081,0.339761,1.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,3,rest,rest,left,0.709259,0.562538,1,,1,0.793526,,,,230.020656,2.203914,0.627488,2.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,4,rest,attention,left,0.487344,0.510464,-1,1,1,0.752643,,,,67.751024,1.541435,0.471636,1.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,5,rest,rest,right,0.381629,0.501888,1,,1,0.778116,,,,1427.722882,2.607411,0.359002,3.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,6,rest,attention,right,0.331001,0.504585,1,0,1,0.796658,,,,17.784278,3.372218,0.296126,2.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,7,rest,rest,left,0.445132,0.527318,1,,1,0.757892,,,,4085.798411,33.397776,0.405245,3.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,8,rest,attention,left,0.32196,0.5,-1,0,1,0.764837,,,,1299.755737,2.796857,0.303707,4.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,9,rest,rest,right,0.376479,0.527094,-1,,1,0.796643,,,,1866.665005,3.410881,0.382181,2.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,10,rest,attention,right,0.413647,0.502607,1,1,1,0.820625,,,,690.571903,1.824324,0.424161,1.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,11,rest,rest,left,0.499473,0.537008,-1,,1,0.839425,,,,12376.591321,1.873122,0.482646,1.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,12,rest,attention,left,0.454974,0.507266,-1,1,0,0.76985,,,,1753.001331,2.003678,0.428622,0.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,13,rest,rest,right,0.548136,0.55965,-1,,1,0.820415,,,,3863.883482,2.679274,0.566318,1.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,14,rest,attention,right,0.529341,0.526879,1,1,0,0.806902,,,,73.734198,1.6453,0.484542,0.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,15,rest,rest,left,0.287946,0.502624,1,,1,0.785718,,,,305.796765,5.579463,0.22581,5.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,16,rest,attention,left,0.360056,0.502775,-1,1,1,0.810775,,,,229.385031,2.305997,0.354774,2.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,17,rest,rest,right,0.234123,0.5,1,,1,0.82061,,,,450.862739,8.734336,0.183713,5.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,18,rest,attention,right,0.557692,0.531734,1,1,1,0.814024,,,,201.729187,1.650891,0.567307,2.0
W_s9_ei_single_2026-08-18_1787045325,2026-08-18,W,,single,ei,,steering,1,19,rest,rest,left,0.603664,0.525388,1,,1,0.788923,,,,5021.187042,2.019081,0.535738,2.0
