trial_idx,a_state,b_state,b_direction,trial_start_ts,trial_end_ts,row_ts,frame_ts,cmd_vel_ts,source,role,alpha,theta,beta,tbr,ei,speed_intent,steer_intent,steer_direction,cmd_lin,cmd_ang,is_blink,latency_ms
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964150.978866,1786964150.978008,1786964150.978059,lsl_raw,steering,4367.966585,38062.441403,336.412509,113.14217,0.007929,0.0,0.5,-1,0.0,0.0,0,0.807
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964151.478198,1786964151.477694,1786964151.477741,lsl_raw,steering,423.529713,531.309618,50.699447,113.14217,0.007929,0.0,0.5,-1,0.0,0.0,0,0.457
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964151.979779,1786964151.977996,1786964151.978837,lsl_raw,steering,81.686609,218.177311,33.658784,113.14217,0.007929,0.0,0.5,1,0.0,0.0,1,0.942
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964152.429831,1786964152.428846,1786964152.428894,lsl_raw,steering,147.67242,1166.437431,297.998594,113.14217,0.007929,0.0,0.5,1,0.0,0.0,0,0.937
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964152.92909,1786964152.928192,1786964152.928237,lsl_raw,steering,82.457831,398.224977,271.396026,113.14217,0.007929,0.0,0.5,1,0.0,0.0,0,0.853
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964153.429227,1786964153.42836,1786964153.42841,lsl_raw,steering,230.984975,4978.756454,2543.879654,113.14217,0.007929,0.0,0.5,1,0.0,0.0,0,0.817
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964153.930013,1786964153.928945,1786964153.928996,lsl_raw,steering,10852.817793,27638.385941,3994.349568,6.919371,0.103773,0.0,0.5,1,0.0,0.0,0,1.017
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964154.380655,1786964154.379692,1786964154.379761,lsl_raw,steering,3774.073344,11329.492084,1732.142292,6.919371,0.103773,0.0,0.5,1,0.0,0.0,0,0.895
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964154.880733,1786964154.878886,1786964154.879944,lsl_raw,steering,60.108337,174.948271,178.20523,6.919371,0.103773,0.0,0.5,-1,0.0,0.0,1,0.789
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964155.378636,1786964155.37791,1786964155.377947,lsl_raw,steering,56.72763,218.339676,147.181616,6.919371,0.103773,0.0,0.5,-1,0.0,0.0,0,0.689
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964155.879492,1786964155.878416,1786964155.87846,lsl_raw,steering,25.942245,165.275675,184.371711,6.919371,0.103773,0.0,0.5,-1,0.0,0.0,0,1.032
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964156.379295,1786964156.378068,1786964156.378115,lsl_raw,steering,270.365859,1100.969854,382.005947,6.919371,0.103773,0.0,0.5,-1,0.0,0.0,0,1.181
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964156.827873,1786964156.827137,1786964156.827174,lsl_raw,steering,344.501862,2943.372605,468.592522,6.281305,0.142521,0.0,0.5,-1,0.0,0.0,0,0.699
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964157.330281,1786964157.329241,1786964157.329295,lsl_raw,steering,881.827328,15682.88934,201.31492,6.281305,0.142521,0.0,0.5,-1,0.0,0.0,0,0.985
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964157.780402,1786964157.77865,1786964157.779532,lsl_raw,steering,92.95927,1237.017551,122.11368,6.281305,0.142521,0.0,0.5,1,0.0,0.0,1,0.87
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964158.279441,1786964158.278593,1786964158.278638,lsl_raw,steering,141.313752,90.928223,89.503942,6.281305,0.142521,0.0,0.5,1,0.0,0.0,0,0.802
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964158.729556,1786964158.728479,1786964158.728561,lsl_raw,steering,23.086787,46.388977,55.588842,6.281305,0.142521,0.0,0.5,1,0.0,0.0,0,0.995
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964159.229394,1786964159.228601,1786964159.228644,lsl_raw,steering,9.556773,60.7539,42.821083,6.281305,0.142521,0.0,0.5,1,0.0,0.0,0,0.75
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964159.730031,1786964159.728974,1786964159.72903,lsl_raw,steering,19.291929,52.360256,59.927826,0.873722,0.836371,0.0,0.5,1,0.0,0.0,0,1.001
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964160.229563,1786964160.228578,1786964160.228638,lsl_raw,steering,23.664269,39.564554,68.440931,0.578083,1.082432,0.0,0.5,1,0.0,0.0,0,0.925
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964160.729266,1786964160.728415,1786964160.72847,lsl_raw,steering,115.304129,2692.015948,42.421631,0.578083,1.082432,0.0,0.5,1,0.0,0.0,0,0.796
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964161.180832,1786964161.178867,1786964161.179936,lsl_raw,steering,115.983577,2804.72455,37.057316,0.578083,1.082432,0.0,0.5,-1,0.0,0.0,1,0.896
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964161.678675,1786964161.677865,1786964161.677905,lsl_raw,steering,79.36308,1423.39124,41.185204,0.578083,1.082432,0.0,0.5,-1,0.0,0.0,0,0.77
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964162.129328,1786964162.128301,1786964162.128347,lsl_raw,steering,52.015253,882.196653,18.100067,0.578083,1.082432,0.0,0.5,-1,0.0,0.0,0,0.982
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964162.629466,1786964162.62855,1786964162.628597,lsl_raw,steering,30.519146,283.773601,16.044575,0.578083,1.082432,0.0,0.5,-1,0.0,0.0,0,0.869
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964163.130044,1786964163.129166,1786964163.12922,lsl_raw,steering,44.151045,237.665641,22.714655,10.463097,0.080601,0.0,0.5,-1,0.0,0.0,0,0.825
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964163.579578,1786964163.578656,1786964163.578714,lsl_raw,steering,172.116512,1161.365728,54.827027,10.463097,0.080601,0.0,0.5,-1,0.0,0.0,0,0.864
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964164.080507,1786964164.078826,1786964164.079788,lsl_raw,steering,154.465829,197.767032,89.364678,10.463097,0.080601,0.0,0.5,1,0.0,0.0,1,0.719
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964164.579327,1786964164.578372,1786964164.578418,lsl_raw,steering,97.218328,1701.489017,63.139193,10.463097,0.080601,0.0,0.5,1,0.0,0.0,0,0.908
7,rest,rest,left,1786964150.573708,1786964170.880195,1786964165.080266,1786964165.079113,1786964165.079164,lsl_raw,steering,44.129728,125.643026,24.677113,10.463097,0.080601,0.0,0.5,1,0.0,0.0,0,1.102
