trial_idx,a_state,b_state,b_direction,trial_start_ts,trial_end_ts,row_ts,frame_ts,cmd_vel_ts,source,role,alpha,theta,beta,tbr,ei,speed_intent,steer_intent,steer_direction,cmd_lin,cmd_ang,is_blink,latency_ms
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472579.109512,1787472579.108933,1787472579.108966,lsl_raw,speed,1236.687676,15559.115051,855.570754,18.185656,0.05094,0.0,0.5,1,0.0,0.0,0,0.546
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472579.406432,1787472579.405878,1787472579.405906,lsl_raw,steering,13399.062019,331817.466516,3929.503551,52.040469,0.017199,0.0,0.5,1,0.0,0.0,0,0.526
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472579.612812,1787472579.611933,1787472579.611985,lsl_raw,speed,267.401122,2070.562904,358.200571,5.780457,0.15321,0.0,0.5,1,0.0,0.0,0,0.827
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472579.857736,1787472579.85692,1787472579.856961,lsl_raw,steering,876.560496,22664.054017,235.676898,52.040469,0.017199,0.0,0.5,1,0.0,0.0,0,0.775
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472580.111317,1787472580.110636,1787472580.110676,lsl_raw,speed,1411.010336,1818.212287,1793.981952,1.013506,0.555546,0.0,0.5,1,0.0,0.0,0,0.641
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472580.358586,1787472580.357672,1787472580.35773,lsl_raw,steering,52845.046656,259618.931654,4923.674231,52.728698,0.015758,0.0,0.5,1,0.0,0.0,0,0.856
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472580.66329,1787472580.662331,1787472580.662382,lsl_raw,speed,1372.851399,6789.736018,1803.614444,3.764516,0.220961,0.0,0.5,1,0.0,0.0,0,0.908
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472580.856812,1787472580.85628,1787472580.856318,lsl_raw,steering,2916.002759,18369.945512,639.580221,52.728698,0.015758,0.0,0.5,1,0.0,0.0,0,0.494
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472581.11139,1787472581.110714,1787472581.110765,lsl_raw,speed,22229.265595,56362.664274,8619.142674,6.539243,0.10967,0.0,0.5,1,0.0,0.0,0,0.626
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472581.307508,1787472581.306332,1787472581.307044,lsl_raw,steering,11494.983941,68155.60944,615.480066,52.728698,0.015758,0.0,0.5,-1,0.0,0.0,1,0.464
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472581.562704,1787472581.561629,1787472581.56169,lsl_raw,speed,2623.563061,17107.304606,851.032858,20.101814,0.043132,0.0,0.5,1,0.0,0.0,0,1.015
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472581.80859,1787472581.807702,1787472581.807748,lsl_raw,steering,560.102229,4178.310665,86.136695,52.728698,0.015758,0.0,0.5,-1,0.0,0.0,0,0.842
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472582.062721,1787472582.061802,1787472582.061851,lsl_raw,speed,1892.473168,14188.787896,1386.021734,10.23706,0.086189,0.0,0.5,1,0.0,0.0,0,0.87
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472582.306485,1787472582.305916,1787472582.305943,lsl_raw,steering,95.7324,857.331936,41.289011,52.728698,0.015758,0.0,0.5,-1,0.0,0.0,0,0.542
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472582.612343,1787472582.61161,1787472582.611657,lsl_raw,speed,1176.68307,2555.046123,3256.334094,0.784639,0.872607,0.0,0.5,1,0.0,0.0,0,0.686
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472582.758546,1787472582.757577,1787472582.75765,lsl_raw,steering,692.860493,6215.778128,56.779282,52.728698,0.015758,0.0,0.5,-1,0.0,0.0,0,0.896
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472583.012733,1787472583.01179,1787472583.011866,lsl_raw,speed,35706.73188,591809.344946,10279.161175,57.5737,0.016381,0.0,0.5,1,0.0,0.0,0,0.868
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472583.258657,1787472583.257826,1787472583.2579,lsl_raw,steering,223.852966,769.613171,80.066768,9.612142,0.080593,0.0,0.5,-1,0.0,0.0,0,0.757
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472583.46334,1787472583.462276,1787472583.462326,lsl_raw,speed,84468.781373,228572.747957,38136.111198,5.993604,0.121824,0.0,0.5,1,0.0,0.0,0,1.014
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472583.75742,1787472583.756495,1787472583.756537,lsl_raw,steering,74.29443,426.563482,32.687511,9.612142,0.080593,0.0,0.5,-1,0.0,0.0,0,0.882
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472583.911097,1787472583.910323,1787472583.910382,lsl_raw,speed,7944.858662,80726.085921,6054.384534,13.333492,0.068279,0.0,0.5,1,0.0,0.0,0,0.715
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472584.209529,1787472584.207538,1787472584.208545,lsl_raw,steering,43.029704,176.681394,20.562571,9.612142,0.080593,0.0,0.5,1,0.0,0.0,1,0.985
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472584.460129,1787472584.459348,1787472584.459394,lsl_raw,speed,5554.990338,100319.444853,3789.966614,26.469744,0.035797,0.0,0.5,1,0.0,0.0,0,0.735
6,attention,attention,left,1787472579.109512,1787472599.25755,1787472584.707686,1787472584.706751,1787472584.70687,lsl_raw,steering,15.48775,162.265034,12.644251,9.612142,0.080593,0.0,0.5,1,0.0,0.0,0,0.816
