trial_idx,a_state,b_state,b_direction,trial_start_ts,trial_end_ts,row_ts,frame_ts,cmd_vel_ts,source,role,alpha,theta,beta,tbr,ei,speed_intent,steer_intent,steer_direction,cmd_lin,cmd_ang,is_blink,latency_ms
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150606.367036,1787150606.366426,1787150606.366462,lsl_raw,steering,209.0243,364.584798,39.526763,9.223745,0.068909,0.0,0.5,1,0.0,0.0,0,0.575
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150606.867414,1787150606.866632,1787150606.866677,lsl_raw,steering,171.785918,599.125113,63.465171,9.440219,0.082325,0.0,0.5,1,0.0,0.0,0,0.737
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150607.318247,1787150607.317399,1787150607.317464,lsl_raw,steering,109.568648,755.174495,84.459122,8.941302,0.09767,0.0,0.5,1,0.0,0.0,0,0.783
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150607.76782,1787150607.766958,1787150607.767016,lsl_raw,steering,91.377893,166.204786,31.23965,5.320315,0.12128,0.0,0.5,1,0.0,0.0,0,0.803
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150608.268103,1787150608.267249,1787150608.26731,lsl_raw,steering,47.344584,108.505026,26.02854,4.168694,0.167011,0.0,0.5,1,0.0,0.0,0,0.793
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150608.718768,1787150608.717706,1787150608.717765,lsl_raw,steering,28.22472,94.489276,23.951315,3.945056,0.19518,0.0,0.5,1,0.0,0.0,0,1.003
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150609.16945,1787150609.168223,1787150609.16829,lsl_raw,steering,175.606209,2665.470667,39.831179,66.919201,0.01402,0.0,0.5,1,0.0,0.0,0,1.16
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150609.668064,1787150609.667237,1787150609.667291,lsl_raw,steering,352.961153,2442.294095,61.980776,39.404058,0.022174,0.0,0.5,1,0.0,0.0,0,0.773
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150610.168387,1787150610.167369,1787150610.167428,lsl_raw,steering,658.490351,25343.344265,277.405052,39.404058,0.022174,0.0,0.5,1,0.0,0.0,0,0.959
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150610.616321,1787150610.61584,1787150610.615876,lsl_raw,steering,272.148633,2308.194396,50.237414,45.945725,0.019469,0.0,0.5,1,0.0,0.0,0,0.446
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150611.119146,1787150611.11819,1787150611.118253,lsl_raw,steering,138.708585,687.967021,29.872209,23.030336,0.036135,0.0,0.5,1,0.0,0.0,0,0.892
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150611.567658,1787150611.566927,1787150611.566973,lsl_raw,steering,3902.280916,29249.839099,290.434716,23.030336,0.036135,0.0,0.5,1,0.0,0.0,0,0.685
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150612.018857,1787150612.017718,1787150612.017779,lsl_raw,steering,37.21287,208.683858,14.174777,14.722197,0.057645,0.0,0.5,1,0.0,0.0,0,1.078
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150612.518776,1787150612.517779,1787150612.517859,lsl_raw,steering,1320.158667,5708.501157,206.213376,14.722197,0.057645,0.0,0.5,1,0.0,0.0,0,0.917
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150612.967979,1787150612.966657,1787150612.967381,lsl_raw,steering,40675.195195,173707.315781,5669.08453,14.722197,0.057645,0.0,0.5,-1,0.0,0.0,1,0.598
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150613.418606,1787150613.417737,1787150613.417803,lsl_raw,steering,388.408581,2656.561254,89.264368,14.722197,0.057645,0.0,0.5,-1,0.0,0.0,0,0.803
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150613.918275,1787150613.917461,1787150613.917501,lsl_raw,steering,109.02923,480.033833,32.507525,14.722197,0.057645,0.0,0.5,-1,0.0,0.0,0,0.774
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150614.368152,1787150614.367197,1787150614.367235,lsl_raw,steering,40.613677,283.108736,26.137191,14.722197,0.057645,0.0,0.5,-1,0.0,0.0,0,0.917
16,rest,attention,left,1787150606.360525,1787150626.368169,1787150614.866983,1787150614.866396,1787150614.866432,lsl_raw,steering,84.244311,650.243743,22.380746,29.053712,0.030471,0.0,0.5,-1,0.0,0.0,0,0.551
