trial_idx,a_state,b_state,b_direction,trial_start_ts,trial_end_ts,row_ts,frame_ts,cmd_vel_ts,source,role,alpha,theta,beta,tbr,ei,speed_intent,steer_intent,steer_direction,cmd_lin,cmd_ang,is_blink,latency_ms
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152545.800357,1787152545.799477,1787152545.799537,lsl_raw,steering,20.285187,95.582528,19.112648,5.001009,0.164952,0.0,0.5,1,0.0,0.0,0,0.82
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152546.24902,1787152546.248542,1787152546.248585,lsl_raw,steering,30.958035,148.314332,31.469033,4.713025,0.175538,0.0,0.5,1,0.0,0.0,0,0.435
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152546.751266,1787152546.750269,1787152546.750336,lsl_raw,steering,148.113123,428.804615,98.557664,4.350799,0.170835,0.0,0.5,1,0.0,0.0,0,0.93
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152547.201237,1787152547.20038,1787152547.200442,lsl_raw,steering,159.153336,5739.223337,54.13207,4.350799,0.170835,0.0,0.5,1,0.0,0.0,0,0.796
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152547.700409,1787152547.699818,1787152547.699867,lsl_raw,steering,42.624091,168.547016,33.419568,5.043363,0.158258,0.0,0.5,1,0.0,0.0,0,0.543
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152549.651184,1787152549.650048,1787152549.650105,lsl_raw,steering,74.9567,494.693843,37.2806,5.043363,0.158258,0.0,0.5,1,0.0,0.0,0,1.079
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152550.101727,1787152550.100807,1787152550.100873,lsl_raw,steering,72.382951,235.915076,25.30625,9.322403,0.082084,0.0,0.5,1,0.0,0.0,0,0.855
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152550.600963,1787152550.599927,1787152550.599994,lsl_raw,steering,20.780243,65.128438,11.684709,5.573818,0.136013,0.0,0.5,1,0.0,0.0,0,0.969
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152551.05196,1787152551.05089,1787152551.050953,lsl_raw,steering,40.567494,178.783444,21.552142,8.295391,0.098254,0.0,0.5,1,0.0,0.0,0,1.007
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152551.551505,1787152551.550647,1787152551.550714,lsl_raw,steering,56.345643,112.902641,21.941693,5.145576,0.129642,0.0,0.5,1,0.0,0.0,0,0.791
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152552.051549,1787152552.050092,1787152552.050262,lsl_raw,steering,131.25786,1044.524636,24.693592,5.145576,0.129642,0.0,0.5,1,0.0,0.0,0,1.286
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152552.500528,1787152552.499575,1787152552.499729,lsl_raw,steering,303.589269,552.982677,537.872733,1.028092,0.627936,0.0,0.5,1,0.0,0.0,0,0.799
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152552.998904,1787152552.9984,1787152552.998435,lsl_raw,steering,84.714997,237.493619,97.985141,2.423772,0.304105,0.230959,0.5,1,0.0,0.0,0,0.469
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152553.449208,1787152553.448625,1787152553.448668,lsl_raw,steering,16.479258,27.7812,16.193987,1.715526,0.365879,0.473159,0.5,1,0.0,0.0,0,0.54
17,rest,rest,right,1787152534.300675,1787152554.399213,1787152553.949062,1787152553.948496,1787152553.948536,lsl_raw,steering,22.446252,191.323914,34.753758,5.505129,0.162575,0.231011,0.5,1,0.0,0.0,0,0.526
