run,trial_idx,a_state,b_state,b_direction,prompt_ts,start_ts,end_ts,duration_sec,n_samples,mean_alpha,mean_tbr,mean_ei,blink_count
1,0,attention,rest,left,1786985492.510415,1786985497.665651,1786985518.201931,20.53628,40,40.856739,7.46112,0.316547,0
1,1,rest,rest,left,1786985518.201931,1786985523.514987,1786985543.564074,20.049086,42,1166.806273,45.5043,0.107069,0
1,2,attention,rest,left,1786985543.564074,1786985548.648429,1786985568.761333,20.112904,39,19.325046,9.147329,0.232628,0
1,3,rest,rest,left,1786985568.761333,1786985573.834942,1786985593.915628,20.080686,38,337.522132,37.866821,0.196365,0
1,4,attention,rest,left,1786985593.915628,1786985598.935457,1786985619.714736,20.779279,40,19.588192,12.291424,0.256581,0
1,5,rest,rest,left,1786985619.714736,1786985624.890974,1786985644.939775,20.048801,42,153.038746,23.361262,0.270739,0
1,6,attention,rest,left,1786985644.939775,1786985650.002692,1786985670.114584,20.111892,38,17.972463,10.466486,0.266542,0
1,7,rest,rest,left,1786985670.114584,1786985675.214131,1786985695.299378,20.085247,39,1404.743108,34.230776,0.198969,0
1,8,attention,rest,left,1786985695.299378,1786985700.349112,1786985720.587682,20.238569,39,26.59237,5.529844,0.321914,0
1,9,rest,rest,left,1786985720.587682,1786985725.665728,1786985746.065353,20.399625,43,77.544121,18.722164,0.214178,0
1,10,attention,rest,left,1786985746.065353,1786985751.141603,1786985771.197038,20.055434,39,25.378824,4.565715,0.517797,0
1,11,rest,rest,left,1786985771.197038,1786985776.285996,1786985796.463687,20.17769,38,554.703142,43.369748,0.15356,0
1,12,attention,rest,left,1786985796.463687,1786985801.47387,1786985821.715025,20.241155,39,24.551868,6.694288,0.280395,0
1,13,rest,rest,left,1786985821.715025,1786985826.735012,1786985846.865985,20.130973,42,289.297064,28.130703,0.152271,0
1,14,attention,rest,left,1786985846.865985,1786985852.214559,1786985872.36359,20.149032,39,24.679566,9.799834,0.290392,0
1,15,rest,rest,left,1786985872.36359,1786985877.391099,1786985897.512976,20.121877,38,160.031958,32.184944,0.252705,0
1,16,attention,rest,left,1786985897.512976,1786985902.663862,1786985923.132805,20.468944,40,16.558653,3.755841,0.420759,0
1,17,rest,rest,left,1786985923.132805,1786985928.614957,1786985948.809393,20.194436,43,2228.809948,38.724062,0.266307,0
1,18,attention,rest,left,1786985948.809393,1786985954.215098,1786985974.414497,20.199399,39,24.455039,8.47968,0.357533,0
1,19,rest,rest,left,1786985974.414497,1786985979.564955,1786985999.621243,20.056288,39,1278.090335,53.644031,0.134929,0
