trial_idx,a_state,b_state,b_direction,trial_start_ts,trial_end_ts,row_ts,frame_ts,cmd_vel_ts,source,role,alpha,theta,beta,tbr,ei,speed_intent,steer_intent,steer_direction,cmd_lin,cmd_ang,is_blink,latency_ms
3,rest,rest,left,1787163799.815095,1787163820.165962,1787163799.815095,1787163799.814251,1787163799.814305,lsl_raw,steering,48.194195,73.586656,40.988773,1.795288,0.336578,0.021894,0.5,1,0.0,0.0,0,0.79
3,rest,rest,left,1787163799.815095,1787163820.165962,1787163800.316354,1787163800.31539,1787163800.315446,lsl_raw,steering,58.231126,303.390146,75.972701,1.795288,0.336578,0.021894,0.5,1,0.0,0.0,0,0.909
3,rest,rest,left,1787163799.815095,1787163820.165962,1787163800.767587,1787163800.765771,1787163800.766714,lsl_raw,steering,24.884565,113.34521,30.448557,1.795288,0.336578,0.021894,0.5,-1,0.0,0.0,1,0.874
3,rest,rest,left,1787163799.815095,1787163820.165962,1787163801.216278,1787163801.215262,1787163801.215315,lsl_raw,steering,169.820718,371.921197,40.558111,1.795288,0.336578,0.021894,0.5,-1,0.0,0.0,0,0.963
3,rest,rest,left,1787163799.815095,1787163820.165962,1787163801.76839,1787163801.767485,1787163801.767546,lsl_raw,steering,35.597853,49.712803,56.400314,1.795288,0.336578,0.021894,0.5,-1,0.0,0.0,0,0.844
3,rest,rest,left,1787163799.815095,1787163820.165962,1787163802.217491,1787163802.215492,1787163802.21554,lsl_raw,steering,62.310833,148.465031,50.898307,1.795288,0.336578,0.021894,0.5,-1,0.0,0.0,0,1.951
3,rest,rest,left,1787163799.815095,1787163820.165962,1787163802.665907,1787163802.664799,1787163802.664853,lsl_raw,steering,29.923985,97.812906,63.243618,1.546605,0.495108,0.0,0.5,-1,0.0,0.0,0,1.054
3,rest,rest,left,1787163799.815095,1787163820.165962,1787163803.166271,1787163803.165313,1787163803.165382,lsl_raw,steering,52.432679,110.820077,84.423798,1.312664,0.517136,0.058117,0.5,-1,0.0,0.0,0,0.889
3,rest,rest,left,1787163799.815095,1787163820.165962,1787163803.615135,1787163803.614288,1787163803.614349,lsl_raw,steering,143.875772,143.85536,53.470797,2.690354,0.185836,0.0,0.5,-1,0.0,0.0,0,0.787
3,rest,rest,left,1787163799.815095,1787163820.165962,1787163804.065664,1787163804.064916,1787163804.064967,lsl_raw,steering,995.262547,3531.558905,614.02513,2.690354,0.185836,0.0,0.5,-1,0.0,0.0,0,0.697
