trial_idx,a_state,b_state,b_direction,trial_start_ts,trial_end_ts,row_ts,frame_ts,cmd_vel_ts,source,role,alpha,theta,beta,tbr,ei,speed_intent,steer_intent,steer_direction,cmd_lin,cmd_ang,is_blink,latency_ms
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072120.813307,1787072120.812731,1787072120.812774,lsl_raw,steering,146883.642665,230126.172138,398631.923789,0.57729,1.057352,0.971516,0.735758,1,0.0,-0.28291,0,0.533
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072121.317797,1787072121.316708,1787072121.316792,lsl_raw,steering,3973.439792,23223.069663,22498.765482,1.032193,0.827267,0.919647,0.709824,1,0.0,-0.251788,0,1.004
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072121.818151,1787072121.817057,1787072121.817113,lsl_raw,steering,1415.49684,2288.273104,1305.966086,1.752169,0.352605,0.704447,0.602224,1,0.0,-0.122668,0,1.038
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072122.365667,1787072122.365029,1787072122.365075,lsl_raw,steering,10480.091538,11536.372592,7985.598166,1.444647,0.36271,0.568431,0.534216,1,0.0,0.0,0,0.592
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072122.918045,1787072122.917263,1787072122.917333,lsl_raw,steering,67699.065693,105292.593183,98567.260472,1.068231,0.56978,0.559193,0.529597,1,0.0,0.0,0,0.712
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072123.417923,1787072123.417005,1787072123.417061,lsl_raw,steering,5156.254568,3733.878571,15366.409001,0.24299,1.728479,0.996213,0.748106,1,0.0,-0.297728,0,0.862
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072123.91437,1787072123.913819,1787072123.913863,lsl_raw,steering,42321.22596,32390.619179,33677.871031,0.961778,0.45077,0.791748,0.645874,1,0.0,-0.175049,0,0.506
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072124.416597,1787072124.41558,1787072124.415766,lsl_raw,steering,60119.942436,20651.187057,77118.658162,0.267785,0.95478,0.851552,0.675776,1,0.0,-0.210931,0,0.831
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072124.915753,1787072124.915075,1787072124.915123,lsl_raw,steering,192619.571927,258898.711448,333613.176787,0.776045,0.73887,0.807873,0.653936,1,0.0,-0.184724,0,0.629
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072125.464051,1787072125.463479,1787072125.463521,lsl_raw,steering,12884.432007,28845.821584,21081.896288,1.368275,0.505195,0.690136,0.595068,1,0.0,0.0,0,0.53
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072125.915658,1787072125.915002,1787072125.915049,lsl_raw,steering,16.216899,44.163887,20.83283,2.119918,0.345024,0.552366,0.526183,1,0.0,0.0,0,0.608
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072126.467651,1787072126.466685,1787072126.46674,lsl_raw,steering,14.908096,29.796805,32.621848,0.9134,0.729715,0.609902,0.554951,1,0.0,0.0,0,0.911
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072126.965855,1787072126.965101,1787072126.965153,lsl_raw,steering,18.747768,40.097155,25.582678,1.567356,0.434747,0.534519,0.51726,1,0.0,0.0,0,0.702
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072127.466964,1787072127.465939,1787072127.465997,lsl_raw,steering,11734.783943,23626.587936,20798.535486,1.135974,0.588171,0.544182,0.522091,1,0.0,0.0,0,0.967
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072127.966858,1787072127.966052,1787072127.966115,lsl_raw,steering,770.768974,2671.854131,1297.978318,2.058474,0.377032,0.469734,0.5,1,0.0,0.0,0,0.743
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072128.465459,1787072128.46471,1787072128.464758,lsl_raw,steering,4852.385717,3272.57063,6072.157228,0.538947,0.747346,0.562932,0.531466,1,0.0,0.0,0,0.701
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072128.96775,1787072128.966769,1787072128.966831,lsl_raw,steering,80.143443,273.640261,315.266121,0.867966,0.891127,0.678484,0.589242,1,0.0,0.0,0,0.919
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072129.516823,1787072129.515832,1787072129.515893,lsl_raw,steering,132.323857,165.762259,217.231564,0.763067,0.728754,0.691511,0.595755,1,0.0,0.0,0,0.93
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072129.963771,1787072129.963213,1787072129.963256,lsl_raw,steering,61.814049,122.04776,97.989591,1.245518,0.532952,0.625114,0.562557,1,0.0,0.0,0,0.515
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072130.467008,1787072130.466095,1787072130.466152,lsl_raw,steering,691.300714,535.183272,1697.382361,0.315299,1.383942,0.907329,0.703664,1,0.0,-0.244397,0,0.856
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072131.017293,1787072131.016487,1787072131.016547,lsl_raw,steering,3771.012371,4567.144524,6499.659173,0.702674,0.779508,0.859665,0.679832,1,0.0,-0.215799,0,0.746
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072131.463216,1787072131.462662,1787072131.462704,lsl_raw,steering,24551.71978,44815.753704,116556.081062,0.384499,1.68027,1.0,0.75,1,0.0,-0.3,0,0.512
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072131.965589,1787072131.96466,1787072131.964719,lsl_raw,steering,57237.775873,75940.250174,228882.173709,0.331788,1.718618,1.0,0.75,1,0.0,-0.3,0,0.87
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072132.563182,1787072132.562642,1787072132.562684,lsl_raw,steering,310.247223,204.022926,223.907942,0.911191,0.43539,1.0,0.75,1,0.0,-0.3,0,0.499
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072132.965441,1787072132.964592,1787072132.964644,lsl_raw,steering,165.456899,98.496799,134.511651,0.732255,0.509603,0.844516,0.672258,1,0.0,-0.206709,0,0.797
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072133.466145,1787072133.465339,1787072133.465442,lsl_raw,steering,1872.916063,3930.076623,26833.499294,0.146462,4.624079,1.0,0.75,1,0.0,-0.3,0,0.703
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072133.967299,1787072133.966223,1787072133.966285,lsl_raw,steering,22627.525605,32433.224111,205787.661943,0.157605,3.737466,1.0,0.75,1,0.0,-0.3,0,1.013
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072134.465531,1787072134.464631,1787072134.464712,lsl_raw,steering,34.713297,142.154168,156.932613,0.905829,0.887289,1.0,0.75,1,0.0,-0.3,0,0.818
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072135.016685,1787072135.015606,1787072135.015666,lsl_raw,steering,11.964012,36.363236,10.556522,0.905829,0.887289,1.0,0.5,1,0.0,0.0,0,1.019
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072135.467127,1787072135.465393,1787072135.466295,lsl_raw,steering,11.376344,35.425773,12.519278,0.905829,0.887289,1.0,0.5,-1,0.0,0.0,1,0.832
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072135.963348,1787072135.962767,1787072135.962798,lsl_raw,steering,7.955232,17.429615,12.88407,0.905829,0.887289,1.0,0.5,-1,0.0,0.0,0,0.551
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072136.515913,1787072136.515181,1787072136.515225,lsl_raw,steering,11.565697,100.344741,11.96789,0.905829,0.887289,1.0,0.5,-1,0.0,0.0,0,0.688
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072136.965954,1787072136.964986,1787072136.965028,lsl_raw,steering,8.832996,22.897164,11.061137,0.905829,0.887289,1.0,0.5,-1,0.0,0.0,0,0.926
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072137.464763,1787072137.464083,1787072137.464125,lsl_raw,steering,5.59853,15.190055,14.570771,1.042502,0.700902,1.0,0.75,-1,0.0,0.3,0,0.638
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072137.964015,1787072137.963516,1787072137.963553,lsl_raw,steering,7.792446,33.254422,20.014289,1.661534,0.487596,1.0,0.75,-1,0.0,0.3,0,0.461
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072138.46608,1787072138.465192,1787072138.46525,lsl_raw,steering,9.989763,9.614475,15.515674,0.619662,0.791445,1.0,0.75,-1,0.0,0.3,0,0.83
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072138.963291,1787072138.962781,1787072138.962816,lsl_raw,steering,15.222562,11.369305,8.696847,0.619662,0.791445,1.0,0.5,-1,0.0,0.0,0,0.475
3,rest,rest,left,1787072120.399665,1787072140.43854,1787072139.51574,1787072139.514971,1787072139.515028,lsl_raw,steering,13.215501,22.608164,20.224059,1.117885,0.564545,0.889554,0.694777,-1,0.0,0.233732,0,0.712
