trial_idx,a_state,b_state,b_direction,trial_start_ts,trial_end_ts,row_ts,frame_ts,cmd_vel_ts,source,role,alpha,theta,beta,tbr,ei,speed_intent,steer_intent,steer_direction,cmd_lin,cmd_ang,is_blink,latency_ms
6,attention,rest,left,1786983503.755517,1786983523.919753,1786983503.794827,1786983503.793879,1786983503.793933,lsl_raw,speed,23.400313,142.955708,41.879808,3.413476,0.251748,0.0,0.5,1,0.0,0.0,0,0.894
6,attention,rest,left,1786983503.755517,1786983523.919753,1786983504.245852,1786983504.244704,1786983504.244757,lsl_raw,speed,82.948454,224.152883,41.189417,5.442002,0.134123,0.0,0.5,1,0.0,0.0,0,1.095
6,attention,rest,left,1786983503.755517,1786983523.919753,1786983504.744738,1786983504.74367,1786983504.743717,lsl_raw,speed,54.899618,160.742111,39.951599,4.023421,0.185268,0.0,0.5,1,0.0,0.0,0,1.022
6,attention,rest,left,1786983503.755517,1786983523.919753,1786983505.19361,1786983505.192978,1786983505.193016,lsl_raw,speed,15.972285,18.258892,18.899367,0.966111,0.55211,0.0,0.5,1,0.0,0.0,0,0.594
6,attention,rest,left,1786983503.755517,1786983523.919753,1786983505.694584,1786983505.693606,1786983505.693658,lsl_raw,speed,15.467571,25.855436,18.152935,1.424312,0.439294,0.0,0.5,1,0.0,0.0,0,0.926
6,attention,rest,left,1786983503.755517,1786983523.919753,1786983506.144517,1786983506.143272,1786983506.143317,lsl_raw,speed,26.851086,25.802031,17.157095,1.503869,0.325851,0.0,0.5,1,0.0,0.0,0,1.2
6,attention,rest,left,1786983503.755517,1786983523.919753,1786983506.643484,1786983506.642743,1786983506.642781,lsl_raw,speed,9.439637,29.805165,17.544912,1.698792,0.447063,0.258811,0.5,1,0.051762,0.0,0,0.703
6,attention,rest,left,1786983503.755517,1786983523.919753,1786983507.144142,1786983507.14312,1786983507.14316,lsl_raw,speed,68.604116,1099.58507,15.286119,71.933565,0.013085,0.0,0.5,1,0.0,0.0,0,0.983
6,attention,rest,left,1786983503.755517,1786983523.919753,1786983507.594658,1786983507.593676,1786983507.593727,lsl_raw,speed,13.595764,111.287192,14.243959,7.812939,0.114058,0.260419,0.5,1,0.052084,0.0,0,0.931
6,attention,rest,left,1786983503.755517,1786983523.919753,1786983508.093501,1786983508.09286,1786983508.092896,lsl_raw,speed,16.929437,34.464381,16.213616,2.125644,0.315478,0.40845,0.5,1,0.08169,0.0,0,0.606
